   0.2330000E+01   0.3466388E+00   0.0000000E+00   0.3429899E+03   0.3489429E+02
   0.2340000E+01   0.3481265E+00   0.0000000E+00   0.3446128E+03   0.3540970E+02
   0.2350000E+01   0.3496142E+00   0.0000000E+00   0.3462380E+03   0.3592988E+02
   0.2360000E+01   0.3511019E+00   0.0000000E+00   0.3478653E+03   0.3645485E+02
   0.2370000E+01   0.3525896E+00   0.0000000E+00   0.3494949E+03   0.3698460E+02
   0.2380000E+01   0.3540774E+00   0.0000000E+00   0.3511268E+03   0.3751914E+02
   0.2390000E+01   0.3555651E+00   0.0000000E+00   0.3527609E+03   0.3805848E+02
   0.2400000E+01   0.3570528E+00   0.0000000E+00   0.3543972E+03   0.3860263E+02
   0.2410000E+01   0.3585405E+00   0.0000000E+00   0.3560359E+03   0.3915158E+02
   0.2420000E+01   0.3600282E+00   0.0000000E+00   0.3576768E+03   0.3970535E+02
   0.2430000E+01   0.3615160E+00   0.0000000E+00   0.3593200E+03   0.4026394E+02
   0.2440000E+01   0.3630037E+00   0.0000000E+00   0.3609656E+03   0.4082735E+02
   0.2450000E+01   0.3644914E+00   0.0000000E+00   0.3626134E+03   0.4139559E+02
   0.2460000E+01   0.3659791E+00   0.0000000E+00   0.3642636E+03   0.4196866E+02
   0.2470000E+01   0.3674668E+00   0.0000000E+00   0.3659161E+03   0.4254657E+02
   0.2480000E+01   0.3689546E+00   0.0000000E+00   0.3675710E+03   0.4312932E+02
   0.2490000E+01   0.3704423E+00   0.0000000E+00   0.3692282E+03   0.4371691E+02
   0.2500000E+01   0.3719300E+00   0.0000000E+00   0.3708878E+03   0.4430934E+02
   0.2510000E+01   0.3734177E+00   0.0000000E+00   0.3725498E+03   0.4490663E+02
   0.2520000E+01   0.3749054E+00   0.0000000E+00   0.3742142E+03   0.4550877E+02
   0.2530000E+01   0.3763932E+00   0.0000000E+00   0.3758809E+03   0.4611576E+02
   0.2540000E+01   0.3778809E+00   0.0000000E+00   0.3775501E+03   0.4672761E+02
   0.2550000E+01   0.3793686E+00   0.0000000E+00   0.3792217E+03   0.4734432E+02
   0.2560000E+01   0.3808563E+00   0.0000000E+00   0.3808957E+03   0.4796589E+02
   0.2570000E+01   0.3823440E+00   0.0000000E+00   0.3825722E+03   0.4859232E+02
   0.2580000E+01   0.3838318E+00   0.0000000E+00   0.3842511E+03   0.4922361E+02
   0.2590000E+01   0.3853195E+00   0.0000000E+00   0.3859325E+03   0.4985977E+02
   0.2600000E+01   0.3868072E+00   0.0000000E+00   0.3876163E+03   0.5050079E+02
   0.2610000E+01   0.3882949E+00   0.0000000E+00   0.3893026E+03   0.5114668E+02
   0.2620000E+01   0.3897826E+00   0.0000000E+00   0.3909914E+03   0.5179744E+02
   0.2630000E+01   0.3912704E+00   0.0000000E+00   0.3926827E+03   0.5245306E+02
   0.2640000E+01   0.3927581E+00   0.0000000E+00   0.3943765E+03   0.5311356E+02
   0.2650000E+01   0.3942458E+00   0.0000000E+00   0.3960727E+03   0.5377892E+02
   0.2660000E+01   0.3957335E+00   0.0000000E+00   0.3977716E+03   0.5444914E+02
   0.2670000E+01   0.3972212E+00   0.0000000E+00   0.3994729E+03   0.5512424E+02
   0.2680000E+01   0.3987090E+00   0.0000000E+00   0.4011768E+03   0.5580419E+02
   0.2690000E+01   0.4001967E+00   0.0000000E+00   0.4028832E+03   0.5648902E+02
   0.2700000E+01   0.4016844E+00   0.0000000E+00   0.4045922E+03   0.5717871E+02
   0.2710000E+01   0.4031721E+00   0.0000000E+00   0.4063037E+03   0.5787327E+02
   0.2720000E+01   0.4046598E+00   0.0000000E+00   0.4080179E+03   0.5857268E+02
   0.2730000E+01   0.4061476E+00   0.0000000E+00   0.4097346E+03   0.5927696E+02
   0.2740000E+01   0.4076353E+00   0.0000000E+00   0.4114538E+03   0.5998610E+02
   0.2750000E+01   0.4091230E+00   0.0000000E+00   0.4131757E+03   0.6070010E+02
   0.2760000E+01   0.4106107E+00   0.0000000E+00   0.4149002E+03   0.6141895E+02
   0.2770000E+01   0.4120984E+00   0.0000000E+00   0.4166273E+03   0.6214266E+02
   0.2780000E+01   0.4135862E+00   0.0000000E+00   0.4183570E+03   0.6287122E+02
   0.2790000E+01   0.4150739E+00   0.0000000E+00   0.4200893E+03   0.6340972E+02
   0.2800000E+01   0.4165616E+00   0.0000000E+00   0.4218226E+03   0.6363885E+02
   0.2810000E+01   0.4180493E+00   0.0000000E+00   0.4235568E+03   0.6387228E+02
   0.2820000E+01   0.4195370E+00   0.0000000E+00   0.4252919E+03   0.6411013E+02
   0.2830000E+01   0.4210248E+00   0.0000000E+00   0.4270278E+03   0.6435250E+02
   0.2840000E+01   0.4225125E+00   0.0000000E+00   0.4287646E+03   0.6459949E+02
   0.2850000E+01   0.4240002E+00   0.0000000E+00   0.4305022E+03   0.6485120E+02
   0.2860000E+01   0.4254879E+00   0.0000000E+00   0.4322407E+03   0.6510772E+02
   0.2870000E+01   0.4269756E+00   0.0000000E+00   0.4339802E+03   0.6536911E+02
   0.2880000E+01   0.4284634E+00   0.0000000E+00   0.4357205E+03   0.6563547E+02
   0.2890000E+01   0.4299511E+00   0.0000000E+00   0.4374618E+03   0.6590685E+02
   0.2900000E+01   0.4314388E+00   0.0000000E+00   0.4392040E+03   0.6618332E+02
   0.2910000E+01   0.4329265E+00   0.0000000E+00   0.4409472E+03   0.6646495E+02
   0.2920000E+01   0.4344142E+00   0.0000000E+00   0.4426914E+03   0.6675178E+02
   0.2930000E+01   0.4359020E+00   0.0000000E+00   0.4444366E+03   0.6704388E+02
   0.2940000E+01   0.4373897E+00   0.0000000E+00   0.4461827E+03   0.6734127E+02
   0.2950000E+01   0.4388774E+00   0.0000000E+00   0.4479299E+03   0.6764401E+02
   0.2960000E+01   0.4403651E+00   0.0000000E+00   0.4496782E+03   0.6795214E+02
   0.2970000E+01   0.4418528E+00   0.0000000E+00   0.4514274E+03   0.6826569E+02
   0.2980000E+01   0.4433406E+00   0.0000000E+00   0.4531778E+03   0.6858470E+02
   0.2990000E+01   0.4448283E+00   0.0000000E+00   0.4549292E+03   0.6890918E+02
   0.3000000E+01   0.4463160E+00   0.0000000E+00   0.4566817E+03   0.6923918E+02
   0.3010000E+01   0.4478037E+00   0.0000000E+00   0.4584354E+03   0.6957471E+02
   0.3020000E+01   0.4492914E+00   0.0000000E+00   0.4601901E+03   0.6991580E+02
   0.3030000E+01   0.4507792E+00   0.0000000E+00   0.4619460E+03   0.7026245E+02
   0.3040000E+01   0.4522669E+00   0.0000000E+00   0.4637030E+03   0.7061470E+02
   0.3050000E+01   0.4537546E+00   0.0000000E+00   0.4654613E+03   0.7097255E+02
   0.3060000E+01   0.4552423E+00   0.0000000E+00   0.4672206E+03   0.7133601E+02
   0.3070000E+01   0.4567300E+00   0.0000000E+00   0.4689812E+03   0.7170509E+02
   0.3080000E+01   0.4582178E+00   0.0000000E+00   0.4707430E+03   0.7207981E+02
   0.3090000E+01   0.4597055E+00   0.0000000E+00   0.4725061E+03   0.7246017E+02
   0.3100000E+01   0.4611932E+00   0.0000000E+00   0.4742703E+03   0.7284616E+02
   0.3110000E+01   0.4626809E+00   0.0000000E+00   0.4760359E+03   0.7323781E+02
   0.3120000E+01   0.4641686E+00   0.0000000E+00   0.4778026E+03   0.7363510E+02
   0.3130000E+01   0.4656564E+00   0.0000000E+00   0.4795707E+03   0.7403803E+02
   0.3140000E+01   0.4671441E+00   0.0000000E+00   0.4813401E+03   0.7444661E+02
   0.3150000E+01   0.4686318E+00   0.0000000E+00   0.4831108E+03   0.7486083E+02
   0.3160000E+01   0.4701195E+00   0.0000000E+00   0.4848828E+03   0.7528069E+02
   0.3170000E+01   0.4716072E+00   0.0000000E+00   0.4866561E+03   0.7570619E+02
   0.3180000E+01   0.4730950E+00   0.0000000E+00   0.4884308E+03   0.7613730E+02
   0.3190000E+01   0.4745827E+00   0.0000000E+00   0.4902069E+03   0.7657404E+02
   0.3200000E+01   0.4760704E+00   0.0000000E+00   0.4919843E+03   0.7701639E+02
   0.3210000E+01   0.4775581E+00   0.0000000E+00   0.4937631E+03   0.7746434E+02
   0.3220000E+01   0.4790458E+00   0.0000000E+00   0.4955433E+03   0.7791789E+02
   0.3230000E+01   0.4805336E+00   0.0000000E+00   0.4973250E+03   0.7837701E+02
   0.3240000E+01   0.4820213E+00   0.0000000E+00   0.4991081E+03   0.7884171E+02
   0.3250000E+01   0.4835090E+00   0.0000000E+00   0.5008926E+03   0.7931196E+02
   0.3260000E+01   0.4849967E+00   0.0000000E+00   0.5026786E+03   0.7978776E+02
   0.3270000E+01   0.4864844E+00   0.0000000E+00   0.5044660E+03   0.8026909E+02
   0.3280000E+01   0.4879722E+00   0.0000000E+00   0.5062549E+03   0.8075594E+02
   0.3290000E+01   0.4894599E+00   0.0000000E+00   0.5080453E+03   0.8124829E+02
   0.3300000E+01   0.4909476E+00   0.0000000E+00   0.5098373E+03   0.8174613E+02
   0.3310000E+01   0.4924353E+00   0.0000000E+00   0.5116307E+03   0.8224944E+02
   0.3320000E+01   0.4939230E+00   0.0000000E+00   0.5134257E+03   0.8275821E+02
   0.3330000E+01   0.4954108E+00   0.0000000E+00   0.5152222E+03   0.8327242E+02
   0.3340000E+01   0.4968985E+00   0.0000000E+00   0.5170202E+03   0.8379205E+02
   0.3350000E+01   0.4983862E+00   0.0000000E+00   0.5188198E+03   0.8431709E+02
   0.3360000E+01   0.4998739E+00   0.0000000E+00   0.5206210E+03   0.8484752E+02
   0.3370000E+01   0.5013616E+00   0.0000000E+00   0.5224238E+03   0.8538333E+02
   0.3380000E+01   0.5028494E+00   0.0000000E+00   0.5242282E+03   0.8592448E+02
   0.3390000E+01   0.5043371E+00   0.0000000E+00   0.5260342E+03   0.8647098E+02
   0.3400000E+01   0.5058248E+00   0.0000000E+00   0.5278418E+03   0.8702278E+02
   0.3410000E+01   0.5073125E+00   0.0000000E+00   0.5296511E+03   0.8757989E+02
   0.3420000E+01   0.5088002E+00   0.0000000E+00   0.5314619E+03   0.8814228E+02
   0.3430000E+01   0.5102880E+00   0.0000000E+00   0.5332745E+03   0.8870993E+02
   0.3440000E+01   0.5117757E+00   0.0000000E+00   0.5350887E+03   0.8928282E+02
   0.3450000E+01   0.5132634E+00   0.0000000E+00   0.5369046E+03   0.8986094E+02
   0.3460000E+01   0.5147511E+00   0.0000000E+00   0.5387221E+03   0.9044425E+02
   0.3470000E+01   0.5162388E+00   0.0000000E+00   0.5405414E+03   0.9103276E+02
   0.3480000E+01   0.5177266E+00   0.0000000E+00   0.5423623E+03   0.9162642E+02
   0.3490000E+01   0.5192143E+00   0.0000000E+00   0.5441850E+03   0.9222523E+02
   0.3500000E+01   0.5207020E+00   0.0000000E+00   0.5460094E+03   0.9282917E+02
   0.3510000E+01   0.5221897E+00   0.0000000E+00   0.5478355E+03   0.9343821E+02
   0.3520000E+01   0.5236774E+00   0.0000000E+00   0.5496633E+03   0.9405234E+02
   0.3530000E+01   0.5251652E+00   0.0000000E+00   0.5514930E+03   0.9467154E+02
   0.3540000E+01   0.5266529E+00   0.0000000E+00   0.5533243E+03   0.9529578E+02
