   0.359000E+01   0.562508E+03   0.170258E+01   0.117740E+02
   0.360000E+01   0.564350E+03   0.170515E+01   0.117730E+02
   0.361000E+01   0.566194E+03   0.170773E+01   0.117720E+02
   0.362000E+01   0.568040E+03   0.171018E+01   0.117700E+02
   0.363000E+01   0.569888E+03   0.171275E+01   0.117690E+02
   0.364000E+01   0.571737E+03   0.171532E+01   0.117680E+02
   0.365000E+01   0.573588E+03   0.171788E+01   0.117670E+02
   0.366000E+01   0.575442E+03   0.172032E+01   0.117650E+02
   0.367000E+01   0.577297E+03   0.172288E+01   0.117640E+02
   0.368000E+01   0.579154E+03   0.172532E+01   0.117620E+02
   0.369000E+01   0.581012E+03   0.172786E+01   0.117610E+02
   0.370000E+01   0.582873E+03   0.173029E+01   0.117590E+02
   0.371000E+01   0.584736E+03   0.173283E+01   0.117580E+02
   0.372000E+01   0.586600E+03   0.173526E+01   0.117560E+02
   0.373000E+01   0.588467E+03   0.173768E+01   0.117540E+02
   0.374000E+01   0.590335E+03   0.174009E+01   0.117520E+02
   0.375000E+01   0.592206E+03   0.174261E+01   0.117510E+02
   0.376000E+01   0.594078E+03   0.174502E+01   0.117490E+02
   0.377000E+01   0.595952E+03   0.174742E+01   0.117470E+02
   0.378000E+01   0.597828E+03   0.174981E+01   0.117450E+02
   0.379000E+01   0.599706E+03   0.175220E+01   0.117430E+02
   0.380000E+01   0.601587E+03   0.175459E+01   0.117410E+02
   0.381000E+01   0.603469E+03   0.175696E+01   0.117390E+02
   0.382000E+01   0.605353E+03   0.175934E+01   0.117370E+02
   0.383000E+01   0.607239E+03   0.176171E+01   0.117350E+02
   0.384000E+01   0.609127E+03   0.176407E+01   0.117330E+02
   0.385000E+01   0.611017E+03   0.176642E+01   0.117310E+02
   0.386000E+01   0.612909E+03   0.176866E+01   0.117280E+02
   0.387000E+01   0.614803E+03   0.177101E+01   0.117260E+02
   0.388000E+01   0.616699E+03   0.177335E+01   0.117240E+02
   0.389000E+01   0.618597E+03   0.177557E+01   0.117210E+02
   0.390000E+01   0.620497E+03   0.177789E+01   0.117190E+02
   0.391000E+01   0.622400E+03   0.178021E+01   0.117170E+02
   0.392000E+01   0.624304E+03   0.178241E+01   0.117140E+02
   0.393000E+01   0.626210E+03   0.178472E+01   0.117120E+02
   0.394000E+01   0.628119E+03   0.178691E+01   0.117090E+02
   0.395000E+01   0.630029E+03   0.178920E+01   0.117070E+02
   0.396000E+01   0.631942E+03   0.179137E+01   0.117040E+02
   0.397000E+01   0.633856E+03   0.179365E+01   0.117020E+02
   0.398000E+01   0.635773E+03   0.179581E+01   0.116990E+02
   0.399000E+01   0.637692E+03   0.179796E+01   0.116960E+02
   0.400000E+01   0.639612E+03   0.180022E+01   0.116940E+02
   0.401000E+01   0.641535E+03   0.180236E+01   0.116910E+02
   0.402000E+01   0.643460E+03   0.180449E+01   0.116880E+02
   0.403000E+01   0.645387E+03   0.180661E+01   0.116850E+02
   0.404000E+01   0.647317E+03   0.180883E+01   0.116830E+02
   0.405000E+01   0.649248E+03   0.181094E+01   0.116800E+02
   0.406000E+01   0.651181E+03   0.181304E+01   0.116770E+02
   0.407000E+01   0.653117E+03   0.181513E+01   0.116740E+02
   0.408000E+01   0.655055E+03   0.181722E+01   0.116710E+02
   0.409000E+01   0.656995E+03   0.181930E+01   0.116680E+02
   0.410000E+01   0.658937E+03   0.182136E+01   0.116650E+02
   0.411000E+01   0.660881E+03   0.182342E+01   0.116620E+02
   0.412000E+01   0.662827E+03   0.182548E+01   0.116590E+02
   0.413000E+01   0.664775E+03   0.182752E+01   0.116560E+02
   0.414000E+01   0.666726E+03   0.182956E+01   0.116530E+02
   0.415000E+01   0.668679E+03   0.183158E+01   0.116500E+02
   0.416000E+01   0.670634E+03   0.183360E+01   0.116470E+02
   0.417000E+01   0.672591E+03   0.183561E+01   0.116440E+02
   0.418000E+01   0.674550E+03   0.183762E+01   0.116410E+02
   0.419000E+01   0.676512E+03   0.183961E+01   0.116380E+02
   0.420000E+01   0.678475E+03   0.184149E+01   0.116340E+02
   0.421000E+01   0.680441E+03   0.184346E+01   0.116310E+02
   0.422000E+01   0.682409E+03   0.184543E+01   0.116280E+02
   0.423000E+01   0.684380E+03   0.184739E+01   0.116250E+02
   0.424000E+01   0.686352E+03   0.184923E+01   0.116210E+02
   0.425000E+01   0.688327E+03   0.185117E+01   0.116180E+02
   0.426000E+01   0.690303E+03   0.185311E+01   0.116150E+02
   0.427000E+01   0.692283E+03   0.185503E+01   0.116120E+02
   0.428000E+01   0.694264E+03   0.185684E+01   0.116080E+02
   0.429000E+01   0.696247E+03   0.185874E+01   0.116050E+02
   0.430000E+01   0.698233E+03   0.186053E+01   0.116010E+02
   0.431000E+01   0.700221E+03   0.186242E+01   0.115980E+02
   0.432000E+01   0.702211E+03   0.186430E+01   0.115950E+02
   0.433000E+01   0.704204E+03   0.186606E+01   0.115910E+02
   0.434000E+01   0.706198E+03   0.186793E+01   0.115880E+02
   0.435000E+01   0.708195E+03   0.186967E+01   0.115840E+02
   0.436000E+01   0.710194E+03   0.187151E+01   0.115810E+02
   0.437000E+01   0.712196E+03   0.187324E+01   0.115770E+02
   0.438000E+01   0.714199E+03   0.187507E+01   0.115740E+02
   0.439000E+01   0.716205E+03   0.187677E+01   0.115700E+02
   0.440000E+01   0.718213E+03   0.187858E+01   0.115670E+02
   0.441000E+01   0.720224E+03   0.188027E+01   0.115630E+02
   0.442000E+01   0.722237E+03   0.188206E+01   0.115600E+02
   0.443000E+01   0.724251E+03   0.188373E+01   0.115560E+02
   0.444000E+01   0.726269E+03   0.188539E+01   0.115520E+02
   0.445000E+01   0.728288E+03   0.188715E+01   0.115490E+02
   0.446000E+01   0.730310E+03   0.188880E+01   0.115450E+02
   0.447000E+01   0.732334E+03   0.189043E+01   0.115410E+02
